$GPGGA,103753.000,3028.3829,N,11424.8852,E,1,10,1.0,44.7,M,-13.6,M,,0000*4D
$GPGGA,103754.000,3028.3928,N,11424.8850,E,1,09,1.1,44.9,M,-13.6,M,,0000*4F
$GPGGA,103755.000,3028.4029,N,11424.8848,E,1,08,2.2,45.2,M,-13.6,M,,0000*43
$GPGGA,103756.000,3028.4133,N,11424.8848,E,1,10,1.0,44.8,M,-13.6,M,,0000*49
$GPGGA,103757.000,3028.4240,N,11424.8854,E,1,09,1.0,42.1,M,-13.6,M,,0000*45
$GPGGA,103758.000,3028.4345,N,11424.8853,E,1,06,3.0,41.9,M,-13.6,M,,0000*4F
$GPGGA,103759.000,3028.4453,N,11424.8853,E,1,09,1.0,41.0,M,-13.6,M,,0000*4A
$GPGGA,103800.000,3028.4559,N,11424.8852,E,1,10,0.9,40.8,M,-13.6,M,,0000*4A
$GPGGA,103801.000,3028.4667,N,11424.8851,E,1,10,0.9,40.4,M,-13.6,M,,0000*4A
$GPGGA,103802.000,3028.4771,N,11424.8850,E,1,09,1.0,39.8,M,-13.6,M,,0000*4C
$GPGGA,103803.000,3028.4874,N,11424.8849,E,1,09,1.0,39.4,M,-13.6,M,,0000*43
$GPGGA,103804.000,3028.4976,N,11424.8850,E,1,09,1.0,39.0,M,-13.6,M,,0000*4B
$GPGGA,103805.000,3028.5079,N,11424.8853,E,1,09,1.0,38.4,M,-13.6,M,,0000*4B
$GPGGA,103806.000,3028.5181,N,11424.8855,E,1,08,1.2,38.5,M,-13.6,M,,0000*4A
$GPGGA,103807.000,3028.5281,N,11424.8855,E,1,07,2.3,38.5,M,-13.6,M,,0000*45
$GPGGA,103808.000,3028.5385,N,11424.8859,E,1,10,0.9,38.7,M,-13.6,M,,0000*4F
$GPGGA,103809.000,3028.5489,N,11424.8865,E,1,09,1.0,38.0,M,-13.6,M,,0000*4D
$GPGGA,103810.000,3028.5597,N,11424.8872,E,1,10,0.9,37.6,M,-13.6,M,,0000*44
$GPGGA,103811.000,3028.5710,N,11424.8879,E,1,09,1.1,37.2,M,-13.6,M,,0000*46
$GPGGA,103812.000,3028.5822,N,11424.8886,E,1,09,1.1,37.2,M,-13.6,M,,0000*4B
$GPGGA,103813.000,3028.5934,N,11424.8895,E,1,09,1.1,37.1,M,-13.6,M,,0000*4D
$GPGGA,103814.000,3028.6045,N,11424.8904,E,1,09,1.1,37.0,M,-13.6,M,,0000*4E
$GPGGA,103815.000,3028.6156,N,11424.8914,E,1,09,1.1,38.0,M,-13.6,M,,0000*42
$GPGGA,103816.000,3028.6270,N,11424.8926,E,1,09,1.1,38.3,M,-13.6,M,,0000*44
$GPGGA,103817.000,3028.6384,N,11424.8939,E,1,10,0.9,38.5,M,-13.6,M,,0000*46
$GPGGA,103818.000,3028.6503,N,11424.8956,E,1,10,0.9,39.4,M,-13.6,M,,0000*49
$GPGGA,103819.000,3028.6620,N,11424.8972,E,1,11,0.9,39.8,M,-13.6,M,,0000*41
$GPGGA,103820.000,3028.6738,N,11424.8988,E,1,11,0.9,39.9,M,-13.6,M,,0000*47
$GPGGA,103821.000,3028.6856,N,11424.9005,E,1,11,0.9,39.9,M,-13.6,M,,0000*4C
$GPGGA,103822.000,3028.6973,N,11424.9024,E,1,11,0.9,39.8,M,-13.6,M,,0000*4B
$GPGGA,103823.000,3028.7088,N,11424.9041,E,1,10,0.9,40.1,M,-13.6,M,,0000*43
$GPGGA,103824.000,3028.7204,N,11424.9059,E,1,10,0.9,40.5,M,-13.6,M,,0000*4F
$GPGGA,103825.000,3028.7319,N,11424.9075,E,1,11,0.9,40.8,M,-13.6,M,,0000*41
$GPGGA,103826.000,3028.7434,N,11424.9092,E,1,11,0.9,40.8,M,-13.6,M,,0000*43
$GPGGA,103827.000,3028.7547,N,11424.9108,E,1,11,0.9,41.7,M,-13.6,M,,0000*4B
$GPGGA,103828.000,3028.7660,N,11424.9124,E,1,10,1.0,42.1,M,-13.6,M,,0000*40
$GPGGA,103829.000,3028.7774,N,11424.9137,E,1,09,1.0,42.9,M,-13.6,M,,0000*47
$GPGGA,103830.000,3028.7887,N,11424.9150,E,1,10,0.9,44.0,M,-13.6,M,,0000*42
